id,titulo,enlace,imagen_principal,camaras,area,ciudad,precio,descripcion,habitaciones,banos,tamano,parqueos
2810345,Apartamento en Renta Condado Naranjo Mixco,https://mapainmueble.com/properties/apartamento-en-renta-condado-naranjo-mixco-daa43703/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b92eb5bb428-2-835x467.webp,45,Zona 4 Mixco,"*Guatemala, Ciudad",$ 695,"Apartamento en Alquiler en Condado Naranjo, Villas de Alicante zona 4 de Mixco Ideal para ...",2,1,100 m2,2
2810331,Apartamento en Renta Villas Los Alamos San Miguel Petapa,https://mapainmueble.com/properties/apartamento-en-renta-villas-los-alamos-san-miguel-petapa-daa43702/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b921bfa2ba6-835x467.webp,5,San Miguel Petapa,"*Guatemala, Ciudad",$ 450,Bonito apartamento en Renta Villas Los Alamos San Miguel Petapa 3 habitaciones con closet ...,3,21,na,1
2810274,Rento Hermoso Apartamento en zona 15,https://mapainmueble.com/properties/rento-hermoso-apartamento-en-zona-15-daa43701/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b90c40d0005-835x467.webp,6,Zona 15,"*Guatemala, Ciudad",$ 775$,"Apartamento en Renta en Zona 15 • 2 parqueos • 2 habitaciones • Estudio • balcón • Sala, c...",2,1,86 m2,2
2810256,Pent-house en Renta Completamente Amueblado en Zona 13,https://mapainmueble.com/properties/pent-house-en-renta-completamente-amueblado-en-zona-13-daa43700/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b90524bedf1-636x467.webp,5,Zona 13,"*Guatemala, Ciudad","$ 1,300$",Pent-house en Renta Completamente Amueblado en Zona 13 • 1 parqueo • 3 habitaciones • 3 ba...,3,3,195 m2,1
2810215,Apartamento Tipo TW en Renta en Zona 1,https://mapainmueble.com/properties/apartamento-tipo-tw-en-renta-en-zona-1-daa43699/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8fdd202541-600x467.webp,8,Zona 1,"*Guatemala, Ciudad",$ 580$,APARTAMENTO TIPO TW. EN RENTA EN ZONA 1 DE PRIMER NIVEL • 1 parqueo • 1 jardín frontal peq...,2,1,80 m2,1
2810200,Rento lindo apartamento  En Séptimo zona 4 para estrenar,https://mapainmueble.com/properties/rento-lindo-apartamento-en-septimo-zona-4-para-estrenar-caa13523/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8fcf164e2f-600x467.webp,14,Zona 4,"*Guatemala, Ciudad",$ 760,Rento lindo apartamento En Séptimo zona 4 para estrenar Metros² Interior 74.282 1 Parqueo ...,2,2,74 m2,1
2810192,Rento apartamento en Edificio Milenia Zona 10 Oakland,https://mapainmueble.com/properties/rento-apartamento-en-edificio-milenia-zona-10-oakland-caa13522/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8fa463b78e-835x467.webp,7,Zona 10,"*Guatemala, Ciudad",$ 950Inc mant.,Rento apartamento en Edificio Milenia Zona 10 Oakland 90 m² – 1 dormitorio con clóse...,1,2,90 m2,2
2810172,"Apartamento en renta en Zona 10 edilicio  Veinti43 habitaciones,cuarto de servicio",https://mapainmueble.com/properties/apartamento-en-renta-en-zona-10-edilicio-veinti43-habitacionescuarto-de-servicio-caa13521/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8f977da783-600x467.webp,6,Zona 10,"*Guatemala, Ciudad","$ 1,600",🌸🌸Rento apartamento Edificio Veinti4 zona 10 3 habitaciones 167 mts Nivel 14 🌸Nivel alto c...,3,2,167 m2,2
2810102,"Apartamento en Renta, Zona 5 Edificio Casa Asuncion cuenta con: 3 Habitaciones, 2 baños, 2 Parqueos y linea blanca",https://mapainmueble.com/properties/apartamento-en-renta-zona-5-edificio-casa-asuncion-cuenta-con-3-habitaciones-2-banos-2-parqueos-y-linea-blanca-daa43698/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8f5aded053-567x467.webp,12,Zona 5,"*Guatemala, Ciudad","$ 818Q6,500.00","Apartamento Nivel 3 con 92m2 de construcción *en Renta* PRECIO Q 6,500.00 * Habitación Pri...",3,2,92 m2,2
2810053,Amueblado y equipado en zona 11,https://mapainmueble.com/properties/amueblado-y-equipado-en-zona-11-daa43697/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8f1bee517e-2-835x467.webp,48,Zona 11,"*Guatemala, Ciudad",$ 650,Se alquila apartamento completamente amubelado y equipado en el edifico Villa Mariscal zon...,1,1,33 m2,1
2810005,Apartamento en Renta Amueblado en Lirios de Cayala,https://mapainmueble.com/properties/apartamento-en-renta-amueblado-en-lirios-de-cayala-daa43696/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8e759e2315-835x467.webp,3,Zona 16,"*Guatemala, Ciudad","$ 1,700","Clave Interna PAA-010-01-23 Precio Renta USD1,700 Q13,430.00 Citas 5630-9305 / 2235-1717 L...",2,2,80 m2,1
2809871,Apartamento en renta zona 15 de 2 habitaciones amueblado en Epic 15,https://mapainmueble.com/properties/apartamento-en-renta-zona-15-de-2-habitaciones-amueblado-en-epic-15-daa43694/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8de4a3dc6f-600x467.webp,5,Zona 15,"*Guatemala, Ciudad","$ 1,000",Apartamento de 2 habitaciones amoblado en Epic 15 Dormitorio principal con w/C y baño Dorm...,2,2,66 m2,2
2809829,Apartamento en Renta Lirios de Cayala,https://mapainmueble.com/properties/apartamento-en-renta-lirios-de-cayala-daa43693/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8d722d3c7f-800x467.webp,1,Zona 16,"*Guatemala, Ciudad","$ 1,900Mantenimiento incluido","Apartamento Lirios III de Cayala Área social, sala – comedor – cocina Baño de visita...",3,2.5,117 m2,2
2809823,Apartamento en renta en ZONA 10 amueblado  Cityhaus,https://mapainmueble.com/properties/apartamento-en-renta-en-zona-10-amueblado-cityhaus-daa43692/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8d6f468ce2-835x467.webp,5,Zona 10,"*Guatemala, Ciudad",$ 900,Apartamento en CityHaus Zona 10 Amueblado Cuenta con 2 habitaciones 2 baños Sala comedor C...,2,2,na,1
2809817,"Apartamento en alquiler, Edificio Triva 804, zona 15",https://mapainmueble.com/properties/apartamento-en-alquiler-edificio-triva-804-zona-15-caa13520/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8d56d8a573-835x467.webp,5,Zona 15,"*Guatemala, Ciudad","$ 1,275iva incluido","Apartamento en alquiler, Edificio Triva 804, zona 15 101 m2 de apartamento, más 4.67 m2 de...",2,2.5,101 m2,2
2809805,Apartamento en Renta Cayala para estrenar,https://mapainmueble.com/properties/apartamento-en-renta-cayala-para-estrenar-daa43691/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8d5c406035-835x467.webp,7,Zona 16,"*Guatemala, Ciudad","$ 3,200mantenimiento incluido",200 mts2 Sala Comedor Cocina Baño de visitas 3 habitaciones La principal con baño y wc Las...,3,2.5,200 m2,2
2809737,Apartamento en Renta | Zona 10 | Reserva Diez,https://mapainmueble.com/properties/apartamento-en-renta-zona-10-reserva-diez-daa43690/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8cdb1cdb42-453x467.webp,9,Zona 10,"*Guatemala, Ciudad","$ 2,000","US$ 2,000 al mes con Mantenimiento incluido Contrato: 1 año mínimo Excelente ubicación, El...",3,2,125 m2,2
2809702,Apartamento  Amueblado en Renta en Lirios Cayalá,https://mapainmueble.com/properties/apartamento-amueblado-en-renta-en-lirios-cayala-daa43689/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8ca98c10df-835x467.webp,7,Zona 16,"*Guatemala, Ciudad","$ 1,700",Lirios de Cayalá RENTA Clave Interna PAA-010-01-23 Área de 80m² habitables – Área so...,2,2,80 m2,1
2809582,"Apartamento en Renta, Zona 10 Santa Catarina Pinula, Edificio Buenos Aires cuenta con: 3 Habitaciones, 2 baños, 2 parqueos con linea blanca",https://mapainmueble.com/properties/apartamento-en-renta-zona-10-santa-catarina-pinula-edificio-buenos-aires-cuenta-con-3-habitaciones-2-banos-2-parqueos-con-linea-blanca-daa43687/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8bb743374f-835x467.webp,12,Santa Catarina Pinula,"*Guatemala, Ciudad","$ 566Q 4,500.00","Apartamento en RENTA Buenos Aires Santa Catarina Pinula Amueblado Q 4,500.00 • 1 Habitacio...",3,2,64 m2,2
2809568,APARTAMENTO EN RENTA SAN CRISTOBAL,https://mapainmueble.com/properties/apartamento-en-renta-san-cristobal-daa43686/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8b9cfe5708-835x467.webp,10,Zona 8 Mixco,"*Guatemala, Ciudad",$ 500Mantenimiento incluido,"Precio: Q 3,800 mantenimiento incluido. Incluye: Agua, recolección de basura, seguridad. Á...",2,1,100 m2,2
2809459,KM 16.5 CARR A EL SALVADOR PASAJE ESPAÑOL  ATRAS SAN MARTIN,https://mapainmueble.com/properties/km-165-carr-a-el-salvador-pasaje-espanol-atras-san-martin-daa43683/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8b47ca0850-2-800x467.webp,51,Carretera a El Salvador,"*Guatemala, Ciudad",$ 600,"*APARTAMENTO EN RENTA Q.4,800.00 PASAJE ESPAÑOL* Km. 16.5 Carr. a El Salvador. Frente a Re...",2,2,75 m2,2
2809348,Apartamento de 3 dormitorios ZONA 14 Attica,https://mapainmueble.com/properties/apartamento-de-3-dormitorios-zona-14-attica-daa43681/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8ab68da5b9-597x467.webp,12,Zona 14,"*Guatemala, Ciudad","$ 1,250Mas IVA",Zona 14 Attica Alquilo Apartamento 3 dormitorios • 3 dormitorios • 139 Mts • Baño de Visit...,3,2,139 m2,2
2809298,"Zona 14 Tadeus, alquilo apartamento",https://mapainmueble.com/properties/zona-14-tadeus-alquilo-apartamento-daa43680/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8a570b8d56-600x467.webp,16,Zona 14,"*Guatemala, Ciudad","$ 2,700mas IVA",295m2 2 habitaciones con baño Sala familiar Estudio Amplias sala-comedor- cocina Pantry Ba...,2,2.5,295 m2,2
2809286,Renta de acogedor apartamento en Parque San Jorge 7 nivel,https://mapainmueble.com/properties/renta-de-acogedor-apartamento-en-parque-san-jorge-7-nivel-daa43679/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8a64e0040b-600x467.webp,17,Zona 11,"*Guatemala, Ciudad",$ 640Incluye mantenimiento,Acogedor apartamento en renta en Parque San Jorge 7o. Nivel Distribución: Tamaño de la pro...,2,2,59 m2,1
2809235,"RENTO APTO AMUEBLADO 2 HAB Z.14 SANTORINI EUROPLAZA REF.6726 *70M2, 2 HAB, 2 BAÑOS, 2 PARQUEOS, $900*",https://mapainmueble.com/properties/rento-apto-amueblado-2-hab-z14-santorini-europlaza-ref6726-70m2-2-hab-2-banos-2-parqueos-900-caa13519/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8a5fbc2fa3-835x467.webp,6,Zona 14,"*Guatemala, Ciudad",$ 900,"RENTO APTO AMUEBLADO 2 HAB Z.14 SANTORINI EUROPLAZA REF.6726 *70M2, 2 HAB, 2 BAÑOS, 2 PARQ...",2,2,70 m2,2
2809123,Ampio apartamento en renta con 2 terrazas y patio en zona 14,https://mapainmueble.com/properties/ampio-apartamento-en-renta-con-2-terrazas-y-patio-en-zona-14-daa43677/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8a255e3151-2-450x467.webp,45,Zona 14,"*Guatemala, Ciudad","$ 2,800",Apartamento con 2 terrazas y patio en renta en zona 14: -240m2 habitables -Moderno y ampli...,2,2.5,240 m2,2
2809014,Apartamento con Jardin en Renta Zona 15 CODIGO.CA34666,https://mapainmueble.com/properties/apartamento-con-jardin-en-renta-zona-15-codigoca34666-caa13518/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b89ab4e0e2c-835x467.webp,12,Zona 15,"*Guatemala, Ciudad","$ 1,700",147 apto + 32 pérgola + 65 mts jaridn + 64 parqueo Acepta mascotas 2 habitaciones c/u con ...,2,2.5,147 m2,3
2808936,Amplio Apartamento  en renta  en zona 14,https://mapainmueble.com/properties/amplio-apartamento-en-renta-en-zona-14-daa43676/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b89826b3a3a-600x467.webp,10,Zona 14,"*Guatemala, Ciudad","$ 2,800",Amplio apartamento en renta Zona 14 Edificio de 5 niveles y solo tiene 6 apartamentos en t...,2,2,240 m2,2
2808791,Apartamento en renta en Aralia 1 zona 11 2 habitaciones,https://mapainmueble.com/properties/apartamento-en-renta-en-aralia-1-zona-11-2-habitaciones-caa13513/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b88b33ad9e8-835x467.webp,5,Zona 11,"*Guatemala, Ciudad",$ 650,🚩*APARTAMENTO EN RENTA EN ZONA 11 MARISCAL ARALIA 1* 65 mts2 1 parqueo Balcón Sala comedor...,2,2,na,2
2808761,"Apartamento en Alquiler LIRIOS DE CAYALA, Zona 16 80M",https://mapainmueble.com/properties/apartamento-en-alquiler-lirios-de-cayala-zona-16-80m-daa43675/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b885bb9d92f-600x467.webp,8,Zona 16,"*Guatemala, Ciudad","$ 1,450Más IVA","Apartamento en Alquiler en Lirios De Cayala, zona 16 PRECIO $1,450 incluye mantenimiento C...",2,2,80 m2,2
2808710,Alquiler apartamento en zona 9,https://mapainmueble.com/properties/alquiler-apartamento-en-zona-9-daa43674/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b875ceb32e7-830x467.webp,6,Zona 9,"*Guatemala, Ciudad",$ 800,• Alquiler de cómodo apartamento en excelente ubicación de zona 9.  Acceso a transporte pú...,2,1,70 m2,2
2808611,Zona 13 • Apartamento en renta / venta • Edificio Narama,https://mapainmueble.com/properties/zona-13-apartamento-en-renta-venta-edificio-narama-daa43673/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8208b7abb9-800x467.webp,8,Zona 13,"*Guatemala, Ciudad",$ 8052 habitaciones,"-Renta Incluye mantenimiento -Venta $155,000.ºº Más impuestos •Acceso inmediato a Las Amér...",2,1,55 m2,2
2808609,Zona 16 • Apartamento en renta • Edificio Lirios de Cayalá • Amueblado,https://mapainmueble.com/properties/zona-16-apartamento-en-renta-edificio-lirios-de-cayala-amueblado-daa43672/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-21-67b8201344262-800x467.webp,10,Zona 16,"*Guatemala, Ciudad","$ 1,4502 habitaciones",-Renta Incluye mantenimiento •102 M² •2 parqueos •Sala – Comedor •Cocina con gabinet...,2,2,102 m2,2
2808509,APARTAMENTO DURIAN CAYALA ZONA 16,https://mapainmueble.com/properties/apartamento-durian-cayala-zona-16-daa43671/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b8024bc4710-600x467.webp,13,Zona 16,"*Guatemala, Ciudad","$ 2,200Más IVA MÁS MANTENIMIENTO",Lindo apartamento 2 niveles Cayala zona 16 3 dormitorios Principal con walk-in closet y ba...,3,3,na,2
2808484,"Apartamento en Alquiler en Shift Cayalá, zona 16 N1D / EN DIRECTO 06",https://mapainmueble.com/properties/apartamento-en-alquiler-en-shift-cayala-zona-16-n1d-en-directo-06-daa43670/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b7ff7fbf140-600x467.webp,9,Zona 16,"*Guatemala, Ciudad","$ 1,200","Apartamento en Alquiler Shift Cayalá zona 16 Precio de Alquiler: $1,200.00 mantenimiento i...",2,2,70 m2,2
2808436,APARTAMENTO ZONA 15,https://mapainmueble.com/properties/apartamento-zona-15-daa43669/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b7fb00e0d5f-600x467.webp,6,Zona 15,"*Guatemala, Ciudad",$ 650Más Q960 de mantenimiento,Apartamento con linda vista zona 15 1 dormitorio Sala Comedor Cocina Balcón No se aceptan ...,1,2,na,2
2808387,APARTAMENTO LIRIOS CAYALA ZONA 16,https://mapainmueble.com/properties/apartamento-lirios-cayala-zona-16-daa43668/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b7f66ed6993-599x467.webp,10,Zona 16,"*Guatemala, Ciudad","$ 1,450",Lindo Apartamento en Alquiler Cayala zona 16 Con Terraza grande 80m² Habitables + 80m² de ...,2,2,160 m2,2
2808347,APARTAMENTO ZONA 15,https://mapainmueble.com/properties/apartamento-zona-15-daa43667/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b7f370e3db5-600x467.webp,10,Zona 15,"*Guatemala, Ciudad",$ 775,Apartamento zona 15 86m² 2 dormitorios Estudio Balcón Sala /comedor Cocina con desayunador...,2,1,86 m2,2
2808164,Zona 14 apartamento amueblado,https://mapainmueble.com/properties/zona-14-apartamento-amueblado-daa43666/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b7e54e5f0e9-835x467.webp,9,Zona 14,"*Guatemala, Ciudad","$ 1,950con iva incluido",Apartamento renta Edificio Quinta Avenida Zona 14 cerca Europlaza Construcción: 228.47 m2 ...,2,2.5,228 m2,2
2808023,"Hermoso apartamento tipo Loft en aqluiler, Viú Cayalá zona 16",https://mapainmueble.com/properties/hermoso-apartamento-tipo-loft-en-aqluiler-viu-cayala-zona-16-caa13509/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b7deca78830-600x467.webp,12,Zona 16,"*Guatemala, Ciudad","$ 3,500",▪458 Mts2 ▪2 Niveles 3 Dormitorios con A/C (Principal con walk-in closet y baño) 2.5 Bañ...,3,2.5,428 m2,2
2808021,Zona 2 • Apartamento en renta • Edificio Bossen,https://mapainmueble.com/properties/zona-2-apartamento-en-renta-edificio-bossen-daa43659/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b797e798136-600x467.webp,15,Zona 2,"*Guatemala, Ciudad",$ 8453 habitaciones,-Renta Incluye mantenimiento •A 5 minutos de la Universidad Mariano Gálvez y el Centro His...,3,2,na,2
2807996,Apartamento en renta Edificio Tadeus zona 14,https://mapainmueble.com/properties/apartamento-en-renta-edificio-tadeus-zona-14-daa43665/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b7dc196ae86-600x467.webp,13,Zona 14,"*Guatemala, Ciudad","$ 2,970",Apartamento en renta Edificio Tadeus Zona 14 – Descripción: – 2 habitaciones &...,2,2.5,295 m2,2
2807940,ALQUILO AMPLIO APARTAMENTO Z.15 VH 1 CON BALCON Y JARDINCITO,https://mapainmueble.com/properties/alquilo-amplio-apartamento-z15-con-balcon-y-jardincito-caa13473/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-17-67b388d2e6177-835x467.webp,8,Zona 15,"*Guatemala, Ciudad","$ 1,600iNCLUYE MANTTO",ALQUILO LINDO APARTAMENTO EN Zona 15 Vista Hermosa 1 Alquilo apartamento con linda vista y...,2,2.5,na,2
2807918,APARTAMENTO ZONA 15 CON BALCON,https://mapainmueble.com/properties/apartamento-zona-15-con-balcon-daa43566/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-18-67b4da46e5fa5-835x467.webp,6,Zona 15,"*Guatemala, Ciudad",$ 775Iva y manto incluidos,Apartamento en renta Zona 15 con balcón Metraje: 89m2 2 habitaciones sala comedor Cocina c...,2,1,89 m2,2
2807873,ALQUILO APARTAMENTO AMUEBLADO  Z.14,https://mapainmueble.com/properties/alquilo-apartamento-amueblado-z14-caa13507/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b7ce4d6e6b0-835x467.webp,13,Zona 14,"*Guatemala, Ciudad","$ 1,950INCLUYE MANTTO E IVA",Apartamento en Alquiler Edificio Quinta Avenida Zona 14 Construcción: 228.47 m2 Amueblado ...,2,2.5,228 m2,2
2807856,HERMOSO APARTAMENTO CAYALA,https://mapainmueble.com/properties/hermoso-apartamento-cayala-caa13506/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b7c9db59c6e-600x467.webp,9,Zona 16,"*Guatemala, Ciudad","$ 1,200MAS MANT.","HERMOSO APARTAMENTO EN LIRIOS DE CAYALA, NIVEL ALTO SIN VECINOS. TIENE 84 METROS CUADRADOS...",2,2,84 m2,2
2807745,Apartamento 1 dormitorio Amueblado en Zona 14,https://mapainmueble.com/properties/apartamento-amueblado-de-1-dormitorio-en-zona-14-daa43662/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b7b78c78682-835x467.webp,9,Zona 14,"*Guatemala, Ciudad",$ 875IVA incluido,Zona 14 Apartamento Amueblado de 1 dormitorio Edificio Cobella • 70 mts2 • 1 dormitorio co...,1,1,70 m2,1
2807736,Rento Apartamento Amueblado en Zona 14,https://mapainmueble.com/properties/apartamento-amueblado-en-zona-14-daa43661/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b7b5c925504-835x467.webp,8,Zona 14,"*Guatemala, Ciudad","$ 1,950IVA incluido",Zona 14 Apartamento Amueblado 2 Dormitorios • 228 m2 de Construccion • Dormitorio principa...,2,2,228 m2,2
2807695,Apartamento en renta zona 10,https://mapainmueble.com/properties/apartamento-en-renta-zona-10-daa43660/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b7acb4517b0-450x467.webp,8,Zona 10,"*Guatemala, Ciudad","$ 1,100","Apartamento en renta zona 10 Sala, comedor Cocina Lavandería Baño de visitas Balcón Dormit...",2,2,75 m2,2
2807636,"APARTAMENTO EN ALQUILER MADEROS IV, KM. 8.5 CAES Q10,000.00",https://mapainmueble.com/properties/apartamento-en-alquiler-maderos-iv-km-85-caes-q1000000-caa13503/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b7a959123ed-2-835x467.webp,51,Carretera a El Salvador,"*Guatemala, Ciudad","$ 1,266Mantenimiento incluido","APARTAMENTO EN ALQUILER MADEROS IV, KM. 8.5 CAES Q10,000.00 Área 165 m² de construcción. A...",2,2,165 m2,2
2807576,Alquiler Apartamento zona 1 Gerona,https://mapainmueble.com/properties/alquiler-apartamento-zona-1-gerona-caa13502/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b7a1a4a6d21-835x467.webp,5,Zona 1,"*Guatemala, Ciudad",$ 5764500,Alquiler Apartamento zona 1 Gerona en Segundo nivel Puede ser para oficinas a puerta cerra...,3,3,65 m2,1
2807461,"Apartamento en Renta, Zona 10",https://mapainmueble.com/properties/apartamento-en-renta-zona-10-daa43658/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b794bfcdc2c-520x467.webp,7,Zona 10,"*Guatemala, Ciudad","$ 1,400",• 95 m2 de construcción • 1 Habitación • 1 Baño • 2 Parqueos Habitación 1 con: • Baño • Wa...,1,1,na,2
2807434,APARTAMENTO EN RENTA SAN CRISTOBAL DE DOS NIVELES,https://mapainmueble.com/properties/apartamento-en-renta-san-cristobal-de-dos-niveles-daa43657/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b7913d2d998-835x467.webp,9,Zona 8 Mixco,"*Guatemala, Ciudad",$ 585Mantenimiento incluido,"Precio: Q: 4,500 Mantenimiento incluido = incluye: agua, luz, extracción de basura, Seguri...",2,2,160 m2,2
2807394,Apartamemto en esificio Neo 2 habitaciones amuwblado Zona 10,https://mapainmueble.com/properties/apartamento-en-renta-en-edificio-neo-zona-10-2-habitaciones-daa43656/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b781b49d5a8-835x467.webp,8,Zona 10,"*Guatemala, Ciudad",$ 900,*VENTA O RENTA APARTAMENTO* *EDIFICIO NEO ZONA 10.* 16 calle y 14 avenida Se entrega amueb...,2,2,na,2
2807360,"Apartamento en Renta en Edificio Tadeus, zona 14, Ciudad de Guatemala",https://mapainmueble.com/properties/apartamento-en-renta-en-edificio-tadeus-zona-14-ciudad-de-guatemala-caa13501/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b77bf2c2042-600x467.webp,17,Zona 14,"*Guatemala, Ciudad","$ 2,200$",Características del apartamento: • Nivel medio • 2 balcones con excelentes vistas • 295 m2...,2,2,295 m2,2
2807276,Exclusivo  apartamento  en renta Tiffany zona 14,https://mapainmueble.com/properties/exclusivo-apartamento-en-renta-tiffany-zona-14-caa13500/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b775af80aa5-800x467.webp,9,Zona 14,"*Guatemala, Ciudad","$ 3,000","Exclusivo y amplio Apartamento en renta Z 14 Área 203.133 m2 $3,000.00 + iva + Q2839 mante...",3,2.5,202 m2,3
2807178,APARTAMENTO ALQUILER ATTICA 2,https://mapainmueble.com/properties/apartamento-alquiler-attica-2-daa43655/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b771784bb40-600x467.webp,4,Zona 14,"*Guatemala, Ciudad","$ 1,500",193 metros más Parqueos Baño de Visitas Dos Habitaciones Amplias con Baño Sala Comedor Coc...,2,3.5,193 m2,2
2807001,"ALQUILO APARTAMENTO, ZONA 1",https://mapainmueble.com/properties/alquilo-apartamento-zona-1-daa43654/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b7644446c14-2-835x467.webp,51,Zona 1,"*Guatemala, Ciudad",$ 520,ALQUILO APARTAMENTO ZONA 1 Amueblado 60 mts2 Sala-Comedor Cocina c/linea blanca 2 Dormitor...,2,1,60 m2,1
2806947,"ALQUILO APARTAMENTO TIPO LOFT CON JARDÍN, ZONA 16",https://mapainmueble.com/properties/alquilo-apartamento-tipo-loft-con-jardin-zona-16-caa13499/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b760da712bb-600x467.webp,16,Zona 16,"*Guatemala, Ciudad","$ 3,500","ALQUILO APARTAMENTO TIPO LOFT CON JARDÍN, ZONA 16 299 Mts2 de apartamento 80 Mts2 de jardí...",3,2,299 m2,2
2806672,RENTA APARTAMENTO PARA ESTRENAR,https://mapainmueble.com/properties/renta-apartamento-para-estrenar-daa43651/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-20-67b74618eac51-835x467.webp,11,Zona 15,"*Guatemala, Ciudad","$ 8,800",Ubicado en nivel bajo – Vista hacia zona 15 – 99m2 de construcción – Sa...,3,1,99 m2,2
2806464,Apartamento en Renta Zona 10,https://mapainmueble.com/properties/apartamento-en-renta-zona-10-daa43646/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b6b0f93125c-2-835x467.webp,45,Zona 10,"*Guatemala, Ciudad","$ 1,800",Apartamento en Renta Habitación master con walking closeth y baño privado Sala familiar co...,3,3,na,2
2806392,Apartamento en renta Zona 10,https://mapainmueble.com/properties/apartamento-en-renta-zona-10-daa43645/,https://mapainmueble.com/wp-content/uploads/2025/02/2025-02-19-67b6a8173e706-835x467.webp,40,Zona 10,"*Guatemala, Ciudad","$ 1,800",Apartamento en renta Habitación master con walking closeth y baño privado una de las habit...,3,3,na,2
2806255,RENTA APARTAMENTO LIRIOS,https://mapainmueble.com/properties/renta-apartamento-lirios-caa13498/,,13,Zona 16,"*Guatemala, Ciudad","$ 1,600",Apartamento amueblado Lirios 1 Cayala Dos dormitorios Principal con WC y baño Baño complet...,2,2,na,2
